,country,region,happiness_rank,happiness_score,social_support,healthy_life_expectancy,freedom_to_make_life_choices,perceptions_of_corruption,generosity,logged_gdp_per_capita,year
1050,Ukraine,Commonwealth of Independent States,92.0,5.084,0.4504166666666667,23.32,0.4299999999999999,0.0,0.3133333333333333,8.302124096619561,2022
982,United Arab Emirates,Middle East and North Africa,24.0,6.576,0.4083333333333333,25.32,0.6381818181818181,0.0,0.3399999999999999,8.649899243540972,2022
975,United Kingdom,Western Europe,17.0,6.943,0.47625,30.0,0.5427272727272726,0.0,0.4816666666666666,8.582097716994582,2022
974,United States,North America and ANZ,16.0,6.977,0.4925,25.12,0.5218181818181817,0.0,0.3666666666666667,8.64186041310229,2022
988,Uruguay,Latin America and Caribbean,30.0,6.474,0.4916666666666666,26.88,0.6045454545454545,0.0,0.1716666666666666,8.437129054941677,2022
1010,Uzbekistan,Commonwealth of Independent States,52.0,6.063,0.455,24.0,0.6509090909090909,0.0,0.4716666666666666,8.15589533335937,2022
1060,Venezuela,Latin America and Caribbean,102.0,4.925,0.4033333333333333,23.12,0.2572727272727272,0.0,0.375,0.0,2022
1033,Vietnam,Southeast Asia,75.0,5.485,0.3883333333333333,24.44,0.6427272727272726,0.0,0.2383333333333333,8.182599189806798,2022
1087,Zambia,Sub-Saharan Africa,130.0,3.76,0.2404166666666666,12.239999999999998,0.4772727272727272,0.0,0.3383333333333334,7.885382983932328,2022
1092,Zimbabwe,Sub-Saharan Africa,135.0,2.995,0.2875,10.8,0.2990909090909091,0.0,0.1766666666666666,7.903490737577049,2022
1232,Afghanistan,South Asia,137.0,1.859,0.341,54.712,0.382,0.847,-0.081,7.324,2023
1178,Albania,Central and Eastern Europe,83.0,5.277,0.718,69.15,0.794,0.878,-0.007,9.567,2023
1176,Algeria,Middle East and North Africa,81.0,5.329,0.855,66.549,0.571,0.717,-0.117,9.3,2023
1147,Argentina,Latin America and Caribbean,52.0,6.024,0.891,67.2,0.823,0.814,-0.089,9.959,2023
1174,Armenia,Commonwealth of Independent States,79.0,5.342,0.79,67.789,0.796,0.705,-0.155,9.615,2023
1107,Australia,North America and ANZ,12.0,7.095,0.934,71.05,0.89,0.496,0.198,10.821,2023
1106,Austria,Western Europe,11.0,7.097,0.888,71.15,0.855,0.497,0.102,10.899,2023
1137,Bahrain,Middle East and North Africa,42.0,6.173,0.844,65.825,0.944,0.737,0.117,10.776,2023
1213,Bangladesh,South Asia,118.0,4.282,0.544,64.548,0.845,0.698,0.005,8.685,2023
1112,Belgium,Western Europe,17.0,6.859,0.915,70.899,0.825,0.549,0.001,10.844,2023
1211,Benin,Sub-Saharan Africa,116.0,4.374,0.437,56.095,0.743,0.576,-0.043,8.103,2023
1164,Bolivia,Latin America and Caribbean,69.0,5.684,0.811,63.599,0.868,0.846,-0.063,8.985,2023
1166,Bosnia and Herzegovina,Central and Eastern Europe,71.0,5.633,0.88,67.275,0.746,0.918,0.206,9.616,2023
1227,Botswana,Sub-Saharan Africa,132.0,3.435,0.753,54.725,0.742,0.83,-0.215,9.629,2023
1144,Brazil,Latin America and Caribbean,48.0,6.125,0.836,65.749,0.801,0.738,-0.009,9.582,2023
1172,Bulgaria,Central and Eastern Europe,77.0,5.466,0.918,66.5,0.801,0.911,-0.057,10.087,2023
1199,Burkina Faso,Sub-Saharan Africa,104.0,4.638,0.663,55.461,0.696,0.771,0.095,7.667,2023
1210,Cambodia,Southeast Asia,115.0,4.393,0.747,61.9,0.958,0.857,0.073,8.385,2023
1191,Cameroon,Sub-Saharan Africa,96.0,4.973,0.686,55.847,0.686,0.846,0.015,8.217,2023
1108,Canada,North America and ANZ,13.0,6.961,0.929,71.4,0.874,0.42,0.153,10.773,2023
1209,Chad,Sub-Saharan Africa,114.0,4.397,0.722,53.125,0.677,0.807,0.221,7.261,2023
1130,Chile,Latin America and Caribbean,35.0,6.334,0.889,70.3,0.792,0.823,-0.011,10.114,2023
1159,China,East Asia,64.0,5.818,0.836,68.689,0.882,0.727,-0.041,9.738,2023
1167,Colombia,Latin America and Caribbean,72.0,5.63,0.822,69.35,0.804,0.834,-0.104,9.584,2023
1225,Comoros,Sub-Saharan Africa,130.0,3.545,0.471,59.425,0.47,0.727,-0.014,8.075,2023
1181,Congo (Brazzaville),Sub-Saharan Africa,86.0,5.267,0.605,56.85,0.73,0.739,-0.004,8.095,2023
1228,Congo (Kinshasa),Sub-Saharan Africa,133.0,3.207,0.652,55.375,0.664,0.834,0.086,7.007,2023
1118,Costa Rica,Latin America and Caribbean,23.0,6.609,0.872,70.0,0.895,0.768,-0.07,9.952,2023
1143,Croatia,Central and Eastern Europe,48.0,6.125,0.917,68.95,0.757,0.925,-0.093,10.341,2023
1141,Cyprus,Western Europe,46.0,6.13,0.826,72.802,0.724,0.86,-0.06,10.611,2023
1113,Czechia,Central and Eastern Europe,18.0,6.845,0.953,69.05,0.903,0.859,0.04,10.611,2023
1097,Denmark,Western Europe,2.0,7.586,0.954,71.25,0.934,0.196,0.134,10.962,2023
1168,Dominican Republic,Latin America and Caribbean,73.0,5.569,0.827,64.399,0.85,0.657,-0.099,9.811,2023
1169,Ecuador,Latin America and Caribbean,74.0,5.559,0.806,69.0,0.802,0.833,-0.108,9.27,2023
1216,Egypt,Middle East and North Africa,121.0,4.17,0.726,63.503,0.732,0.58,-0.183,9.367,2023
1145,El Salvador,Latin America and Caribbean,50.0,6.122,0.755,65.597,0.918,0.62,-0.108,9.089,2023
1126,Estonia,Central and Eastern Europe,31.0,6.455,0.946,69.65,0.929,0.409,0.032,10.541,2023
1219,Ethiopia,Sub-Saharan Africa,124.0,4.091,0.782,60.698,0.72,0.789,0.273,7.739,2023
1096,Finland,Western Europe,1.0,7.804,0.969,71.15,0.961,0.182,-0.019,10.792,2023
1116,France,Western Europe,21.0,6.661,0.909,72.3,0.819,0.553,-0.1,10.701,2023
1189,Gabon,Sub-Saharan Africa,94.0,5.035,0.746,58.252,0.642,0.786,-0.187,9.537,2023
1214,Gambia,Sub-Saharan Africa,119.0,4.279,0.584,57.9,0.596,0.883,0.364,7.648,2023
1185,Georgia,Commonwealth of Independent States,90.0,5.109,0.716,64.95,0.786,0.649,-0.254,9.646,2023
1111,Germany,Western Europe,16.0,6.892,0.896,71.3,0.846,0.42,0.03,10.879,2023
1202,Ghana,Sub-Saharan Africa,107.0,4.605,0.641,58.763,0.777,0.881,0.139,8.596,2023
1153,Greece,Western Europe,58.0,5.931,0.835,71.15,0.568,0.793,-0.24,10.288,2023
1138,Guatemala,Latin America and Caribbean,43.0,6.15,0.812,62.9,0.856,0.837,-0.057,9.116,2023
1186,Guinea,Sub-Saharan Africa,91.0,5.072,0.649,54.185,0.659,0.787,0.125,7.88,2023
1148,Honduras,Latin America and Caribbean,53.0,6.023,0.766,64.063,0.843,0.843,0.097,8.635,2023
1177,Hong Kong S.A.R. of China,East Asia,82.0,5.308,0.817,77.28,0.687,0.385,-0.026,10.966,2023
1146,Hungary,Central and Eastern Europe,51.0,6.041,0.943,67.5,0.758,0.839,-0.059,10.419,2023
1098,Iceland,Western Europe,3.0,7.53,0.983,72.05,0.936,0.668,0.211,10.896,2023
1221,India,South Asia,126.0,4.036,0.608,60.777,0.897,0.774,0.072,8.759,2023
1179,Indonesia,Southeast Asia,83.0,5.277,0.804,63.048,0.88,0.876,0.531,9.385,2023
1196,Iran,Middle East and North Africa,101.0,4.876,0.778,66.6,0.593,0.747,0.173,9.61,2023
1193,Iraq,Middle East and North Africa,98.0,4.941,0.718,63.415,0.646,0.876,-0.005,9.098,2023
1109,Ireland,Western Europe,14.0,6.911,0.905,71.3,0.874,0.358,0.092,11.527,2023
1099,Israel,Middle East and North Africa,4.0,7.473,0.943,72.697,0.809,0.708,-0.023,10.639,2023
1128,Italy,Western Europe,33.0,6.405,0.882,72.05,0.711,0.842,-0.074,10.634,2023
1188,Ivory Coast,Sub-Saharan Africa,93.0,5.053,0.572,55.953,0.733,0.746,0.003,8.576,2023
1163,Jamaica,Latin America and Caribbean,68.0,5.703,0.867,66.6,0.822,0.875,-0.106,9.165,2023
1142,Japan,East Asia,47.0,6.129,0.894,74.349,0.799,0.64,-0.237,10.616,2023
1218,Jordan,Middle East and North Africa,123.0,4.12,0.729,67.6,0.77,0.687,-0.15,9.13,2023
1139,Kazakhstan,Commonwealth of Independent States,44.0,6.144,0.931,65.802,0.853,0.721,0.0,10.166,2023
1206,Kenya,Sub-Saharan Africa,111.0,4.487,0.69,58.499,0.696,0.852,0.288,8.458,2023
1129,Kosovo,Central and Eastern Europe,34.0,6.368,0.844,65.195,0.861,0.866,0.259,9.359,2023
1157,Kyrgyzstan,Commonwealth of Independent States,62.0,5.825,0.911,66.852,0.934,0.904,0.181,8.486,2023
1184,Laos,Southeast Asia,89.0,5.111,0.679,60.946,0.919,0.703,0.091,8.962,2023
1136,Latvia,Central and Eastern Europe,41.0,6.213,0.937,66.4,0.818,0.83,-0.056,10.37,2023
1231,Lebanon,Middle East and North Africa,136.0,2.392,0.53,66.149,0.474,0.891,-0.141,9.478,2023
1220,Liberia,Sub-Saharan Africa,125.0,4.042,0.596,56.7,0.735,0.83,0.154,7.277,2023
1115,Lithuania,Central and Eastern Europe,20.0,6.763,0.939,67.397,0.748,0.805,-0.145,10.568,2023
1104,Luxembourg,Western Europe,9.0,7.228,0.879,71.675,0.915,0.345,0.024,11.66,2023
1222,Madagascar,Sub-Saharan Africa,127.0,4.019,0.65,58.05,0.522,0.742,0.075,7.29,2023
1226,Malawi,Sub-Saharan Africa,131.0,3.495,0.531,58.475,0.75,0.749,0.005,7.302,2023
1150,Malaysia,Southeast Asia,55.0,6.012,0.799,65.662,0.877,0.758,0.16,10.169,2023
1215,Mali,Sub-Saharan Africa,120.0,4.198,0.593,55.403,0.713,0.846,-0.028,7.655,2023
1132,Malta,Western Europe,37.0,6.3,0.923,71.6,0.886,0.729,0.119,10.661,2023
1198,Mauritania,Sub-Saharan Africa,103.0,4.724,0.644,60.475,0.622,0.657,-0.013,8.591,2023
1154,Mauritius,Sub-Saharan Africa,59.0,5.902,0.888,63.85,0.813,0.775,-0.028,9.957,2023
1131,Mexico,Latin America and Caribbean,36.0,6.33,0.804,65.8,0.856,0.768,-0.094,9.85,2023
1158,Moldova,Commonwealth of Independent States,63.0,5.819,0.857,65.299,0.84,0.901,-0.08,9.499,2023
1156,Mongolia,East Asia,61.0,5.84,0.933,60.5,0.701,0.849,0.19,9.372,2023
1162,Montenegro,Central and Eastern Europe,67.0,5.722,0.89,67.1,0.805,0.844,0.063,9.813,2023
1195,Morocco,Middle East and North Africa,100.0,4.903,0.553,63.901,0.787,0.811,-0.231,8.973,2023
1192,Mozambique,Sub-Saharan Africa,97.0,4.954,0.692,51.53,0.851,0.66,0.047,7.116,2023
1212,Myanmar,Southeast Asia,117.0,4.372,0.787,61.388,0.727,0.658,0.491,8.404,2023
1200,Namibia,Sub-Saharan Africa,105.0,4.631,0.787,56.851,0.669,0.83,-0.126,9.121,2023
1173,Nepal,South Asia,78.0,5.36,0.748,61.847,0.808,0.783,0.146,8.256,2023
1100,Netherlands,Western Europe,5.0,7.403,0.93,71.55,0.887,0.379,0.213,10.942,2023
1105,New Zealand,North America and ANZ,10.0,7.123,0.952,70.35,0.887,0.271,0.175,10.662,2023
1135,Nicaragua,Latin America and Caribbean,40.0,6.259,0.853,65.65,0.877,0.625,0.021,8.618,2023
1204,Niger,Sub-Saharan Africa,109.0,4.501,0.59,56.55,0.788,0.734,0.032,7.091,2023
1190,Nigeria,Sub-Saharan Africa,95.0,4.981,0.74,54.891,0.718,0.911,0.073,8.496,2023
1182,North Macedonia,Central and Eastern Europe,87.0,5.254,0.805,66.5,0.769,0.902,0.131,9.703,2023
1102,Norway,Western Europe,7.0,7.315,0.943,71.5,0.947,0.283,0.141,11.088,2023
1203,Pakistan,South Asia,108.0,4.555,0.601,57.313,0.766,0.787,0.008,8.54,2023
1133,Panama,Latin America and Caribbean,38.0,6.265,0.896,68.95,0.855,0.878,-0.133,10.305,2023
1161,Paraguay,Latin America and Caribbean,66.0,5.738,0.906,65.9,0.891,0.843,0.021,9.51,2023
1170,Peru,Latin America and Caribbean,75.0,5.526,0.798,69.85,0.794,0.892,-0.119,9.402,2023
1171,Philippines,Southeast Asia,76.0,5.523,0.78,62.038,0.919,0.732,-0.06,8.979,2023
1134,Poland,Central and Eastern Europe,39.0,6.26,0.925,69.049,0.765,0.736,-0.031,10.453,2023
1151,Portugal,Western Europe,56.0,5.968,0.878,71.25,0.902,0.878,-0.196,10.429,2023
1119,Romania,Central and Eastern Europe,24.0,6.589,0.848,67.051,0.856,0.929,-0.172,10.339,2023
1165,Russia,Commonwealth of Independent States,70.0,5.661,0.889,64.947,0.719,0.801,-0.03,10.21,2023
1125,Saudi Arabia,Middle East and North Africa,30.0,6.463,0.884,64.399,0.894,0.691,-0.081,10.715,2023
1197,Senegal,Sub-Saharan Africa,102.0,4.855,0.629,59.999,0.772,0.846,0.011,8.155,2023
1140,Serbia,Central and Eastern Europe,44.0,6.144,0.873,67.088,0.845,0.816,0.204,9.854,2023
1230,Sierra Leone,Sub-Saharan Africa,135.0,3.138,0.555,54.9,0.66,0.858,0.105,7.394,2023
1120,Singapore,Southeast Asia,25.0,6.587,0.878,73.8,0.878,0.146,0.063,11.571,2023
1124,Slovakia,Central and Eastern Europe,29.0,6.469,0.953,68.838,0.753,0.898,-0.016,10.353,2023
1117,Slovenia,Central and Eastern Europe,22.0,6.65,0.951,71.052,0.913,0.771,0.014,10.588,2023
1180,South Africa,Sub-Saharan Africa,85.0,5.275,0.907,56.989,0.73,0.902,-0.087,9.478,2023
1152,South Korea,East Asia,57.0,5.951,0.812,73.65,0.717,0.701,-0.046,10.693,2023
1127,Spain,Western Europe,32.0,6.436,0.932,72.35,0.782,0.711,-0.066,10.54,2023
1207,Sri Lanka,South Asia,112.0,4.442,0.826,67.15,0.787,0.808,-0.03,9.491,2023
1194,State of Palestine,Middle East and North Africa,99.0,4.908,0.859,47.13066236488763,0.694,0.836,-0.132,8.716,2023
1101,Sweden,Western Europe,6.0,7.395,0.939,72.15,0.948,0.202,0.165,10.883,2023
1103,Switzerland,Western Europe,8.0,7.24,0.92,72.9,0.891,0.266,0.027,11.164,2023
1122,Taiwan Province of China,East Asia,27.0,6.535,0.884,69.6,0.804,0.681,-0.129,10.797,2023
1175,Tajikistan,Commonwealth of Independent States,80.0,5.33,0.836,62.226,0.832,0.522,-0.06,8.237,2023
1224,Tanzania,Sub-Saharan Africa,129.0,3.694,0.653,59.401,0.838,0.554,0.182,7.857,2023
1155,Thailand,Southeast Asia,60.0,5.843,0.874,68.45,0.85,0.91,0.289,9.751,2023
1217,Togo,Sub-Saharan Africa,122.0,4.137,0.595,57.449,0.657,0.74,0.024,7.673,2023
1205,Tunisia,Middle East and North Africa,110.0,4.497,0.73,67.0,0.576,0.907,-0.213,9.244,2023
1201,Turkiye,Middle East and North Africa,106.0,4.614,0.796,68.663,0.475,0.795,-0.077,10.307,2023
1208,Uganda,Sub-Saharan Africa,113.0,4.432,0.794,58.913,0.701,0.857,0.114,7.716,2023
1187,Ukraine,Commonwealth of Independent States,92.0,5.071,0.878,64.55,0.795,0.907,0.24,9.314,2023
1121,United Arab Emirates,Middle East and North Africa,26.0,6.571,0.826,66.243,0.942,0.584,0.096,11.145,2023
1114,United Kingdom,Western Europe,19.0,6.796,0.882,70.3,0.852,0.454,0.253,10.704,2023
1110,United States,North America and ANZ,15.0,6.894,0.919,65.85,0.8,0.689,0.137,11.048,2023
1123,Uruguay,Latin America and Caribbean,28.0,6.494,0.913,67.5,0.895,0.575,-0.065,10.037,2023
1149,Uzbekistan,Commonwealth of Independent States,54.0,6.014,0.875,65.301,0.938,0.638,0.23,8.948,2023
1183,Venezuela,Latin America and Caribbean,88.0,5.211,0.839,64.05,0.659,0.811,0.128,5.527,2023
1160,Vietnam,Southeast Asia,65.0,5.763,0.821,65.502,0.939,0.759,-0.004,9.287,2023
1223,Zambia,Sub-Saharan Africa,128.0,3.982,0.694,55.032,0.791,0.818,0.098,8.074,2023
1229,Zimbabwe,Sub-Saharan Africa,134.0,3.204,0.69,54.05,0.654,0.766,-0.046,7.641,2023
